transcript_id,interlocutor,utterance_text
88,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
88,therapist,You're reflecting deeply on this. What do you think would help you move forward?
88,client,I just want to feel like I’m making progress and not going in circles.
88,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
88,client,"Some days I feel confident, and other days I doubt myself completely."
88,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
88,client,"It’s been really tough balancing everything, but I know I need to figure this out."
88,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
88,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
88,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
88,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
88,therapist,That’s an interesting way to put it. What made you feel this way?
88,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
88,therapist,This seems to be something you care about deeply. What’s one step you could take today?
88,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
88,therapist,It sounds like you have mixed feelings about this. Can you share more?
88,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
88,therapist,You're reflecting deeply on this. What do you think would help you move forward?
88,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
88,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
88,client,I just want to feel like I’m making progress and not going in circles.
90,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
90,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
90,therapist,You're reflecting deeply on this. What do you think would help you move forward?
90,client,"Some days I feel confident, and other days I doubt myself completely."
90,therapist,This seems to be something you care about deeply. What’s one step you could take today?
90,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
90,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
90,client,"It’s been really tough balancing everything, but I know I need to figure this out."
90,therapist,It sounds like you have mixed feelings about this. Can you share more?
90,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
90,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
90,client,"Some days I feel confident, and other days I doubt myself completely."
90,therapist,That’s an interesting way to put it. What made you feel this way?
90,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
90,therapist,It sounds like you have mixed feelings about this. Can you share more?
90,client,"It’s been really tough balancing everything, but I know I need to figure this out."
90,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
90,client,I just want to feel like I’m making progress and not going in circles.
90,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
90,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
90,therapist,This seems to be something you care about deeply. What’s one step you could take today?
90,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
90,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
90,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
90,therapist,You're reflecting deeply on this. What do you think would help you move forward?
90,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
91,therapist,That’s an interesting way to put it. What made you feel this way?
91,client,"Some days I feel confident, and other days I doubt myself completely."
91,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
91,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
91,therapist,It sounds like you have mixed feelings about this. Can you share more?
91,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
91,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
91,client,"It’s been really tough balancing everything, but I know I need to figure this out."
91,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
91,client,"Some days I feel confident, and other days I doubt myself completely."
91,therapist,It sounds like you have mixed feelings about this. Can you share more?
91,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
91,therapist,This seems to be something you care about deeply. What’s one step you could take today?
91,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
91,therapist,You're reflecting deeply on this. What do you think would help you move forward?
91,client,I just want to feel like I’m making progress and not going in circles.
91,therapist,That’s an interesting way to put it. What made you feel this way?
91,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
91,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
91,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
91,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
91,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
91,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
91,client,"Some days I feel confident, and other days I doubt myself completely."
91,therapist,You're reflecting deeply on this. What do you think would help you move forward?
91,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
91,therapist,You're reflecting deeply on this. What do you think would help you move forward?
91,client,"It’s been really tough balancing everything, but I know I need to figure this out."
91,therapist,This seems to be something you care about deeply. What’s one step you could take today?
91,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
91,therapist,It sounds like you have mixed feelings about this. Can you share more?
91,client,I just want to feel like I’m making progress and not going in circles.
91,therapist,That’s an interesting way to put it. What made you feel this way?
91,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
91,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
91,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
91,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
91,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
91,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
91,client,"It’s been really tough balancing everything, but I know I need to figure this out."
91,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
91,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
91,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
91,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
91,therapist,It sounds like you have mixed feelings about this. Can you share more?
91,client,"Some days I feel confident, and other days I doubt myself completely."
91,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
91,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
91,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
91,client,I just want to feel like I’m making progress and not going in circles.
91,therapist,This seems to be something you care about deeply. What’s one step you could take today?
91,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
91,therapist,That’s an interesting way to put it. What made you feel this way?
91,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
91,therapist,You're reflecting deeply on this. What do you think would help you move forward?
91,client,I just want to feel like I’m making progress and not going in circles.
91,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
91,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
91,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
91,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
91,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
91,client,"Some days I feel confident, and other days I doubt myself completely."
91,therapist,It sounds like you have mixed feelings about this. Can you share more?
91,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
91,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
91,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
91,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
91,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
91,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
91,client,I just want to feel like I’m making progress and not going in circles.
91,therapist,That’s an interesting way to put it. What made you feel this way?
91,client,"It’s been really tough balancing everything, but I know I need to figure this out."
91,therapist,This seems to be something you care about deeply. What’s one step you could take today?
91,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
91,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
91,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
91,therapist,You're reflecting deeply on this. What do you think would help you move forward?
91,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
91,therapist,This seems to be something you care about deeply. What’s one step you could take today?
93,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
93,client,I just want to feel like I’m making progress and not going in circles.
93,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
93,client,"It’s been really tough balancing everything, but I know I need to figure this out."
93,therapist,This seems to be something you care about deeply. What’s one step you could take today?
93,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
93,therapist,It sounds like you have mixed feelings about this. Can you share more?
93,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
93,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
93,client,"Some days I feel confident, and other days I doubt myself completely."
93,therapist,That’s an interesting way to put it. What made you feel this way?
93,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
93,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
93,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
93,therapist,You're reflecting deeply on this. What do you think would help you move forward?
93,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
93,therapist,This seems to be something you care about deeply. What’s one step you could take today?
93,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
93,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
93,client,"Some days I feel confident, and other days I doubt myself completely."
93,therapist,It sounds like you have mixed feelings about this. Can you share more?
93,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
93,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
93,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
93,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
94,therapist,That’s an interesting way to put it. What made you feel this way?
94,client,"It’s been really tough balancing everything, but I know I need to figure this out."
94,therapist,You're reflecting deeply on this. What do you think would help you move forward?
94,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
94,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
94,client,I just want to feel like I’m making progress and not going in circles.
94,therapist,This seems to be something you care about deeply. What’s one step you could take today?
94,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
94,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
94,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
94,therapist,That’s an interesting way to put it. What made you feel this way?
94,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
94,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
94,client,"Some days I feel confident, and other days I doubt myself completely."
94,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
94,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
94,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
94,client,"It’s been really tough balancing everything, but I know I need to figure this out."
94,therapist,You're reflecting deeply on this. What do you think would help you move forward?
94,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
94,therapist,This seems to be something you care about deeply. What’s one step you could take today?
94,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
94,therapist,It sounds like you have mixed feelings about this. Can you share more?
94,client,I just want to feel like I’m making progress and not going in circles.
94,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
94,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
94,therapist,That’s an interesting way to put it. What made you feel this way?
94,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
94,therapist,This seems to be something you care about deeply. What’s one step you could take today?
94,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
94,therapist,That’s an interesting way to put it. What made you feel this way?
94,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
94,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
94,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
94,therapist,It sounds like you have mixed feelings about this. Can you share more?
94,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
94,therapist,You're reflecting deeply on this. What do you think would help you move forward?
94,client,"Some days I feel confident, and other days I doubt myself completely."
94,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
94,client,"It’s been really tough balancing everything, but I know I need to figure this out."
94,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
94,client,I just want to feel like I’m making progress and not going in circles.
94,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
94,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
94,therapist,You're reflecting deeply on this. What do you think would help you move forward?
94,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
94,therapist,This seems to be something you care about deeply. What’s one step you could take today?
94,client,"Some days I feel confident, and other days I doubt myself completely."
94,therapist,It sounds like you have mixed feelings about this. Can you share more?
94,client,I just want to feel like I’m making progress and not going in circles.
94,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
94,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
94,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
94,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
94,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
94,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
94,therapist,That’s an interesting way to put it. What made you feel this way?
94,client,"It’s been really tough balancing everything, but I know I need to figure this out."
94,therapist,You're reflecting deeply on this. What do you think would help you move forward?
94,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
94,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
94,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
95,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
95,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
95,therapist,It sounds like you have mixed feelings about this. Can you share more?
95,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
95,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
95,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
95,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
95,client,I just want to feel like I’m making progress and not going in circles.
95,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
95,client,"Some days I feel confident, and other days I doubt myself completely."
95,therapist,This seems to be something you care about deeply. What’s one step you could take today?
95,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
95,therapist,That’s an interesting way to put it. What made you feel this way?
95,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
95,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
95,client,"It’s been really tough balancing everything, but I know I need to figure this out."
95,therapist,You're reflecting deeply on this. What do you think would help you move forward?
95,client,"Some days I feel confident, and other days I doubt myself completely."
95,therapist,You're reflecting deeply on this. What do you think would help you move forward?
95,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
95,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
95,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
95,therapist,It sounds like you have mixed feelings about this. Can you share more?
95,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
95,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
95,client,"Some days I feel confident, and other days I doubt myself completely."
95,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
95,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
95,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
95,client,"It’s been really tough balancing everything, but I know I need to figure this out."
95,therapist,You're reflecting deeply on this. What do you think would help you move forward?
95,client,I just want to feel like I’m making progress and not going in circles.
95,therapist,That’s an interesting way to put it. What made you feel this way?
95,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
95,therapist,This seems to be something you care about deeply. What’s one step you could take today?
95,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
96,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
96,client,I just want to feel like I’m making progress and not going in circles.
96,therapist,That’s an interesting way to put it. What made you feel this way?
96,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
96,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
96,client,"Some days I feel confident, and other days I doubt myself completely."
96,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
96,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
96,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
96,client,"It’s been really tough balancing everything, but I know I need to figure this out."
96,therapist,This seems to be something you care about deeply. What’s one step you could take today?
96,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
96,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
96,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
96,therapist,It sounds like you have mixed feelings about this. Can you share more?
96,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
96,therapist,You're reflecting deeply on this. What do you think would help you move forward?
96,client,"It’s been really tough balancing everything, but I know I need to figure this out."
96,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
96,client,"It’s been really tough balancing everything, but I know I need to figure this out."
96,therapist,It sounds like you have mixed feelings about this. Can you share more?
96,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
96,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
96,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
96,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
96,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
96,therapist,This seems to be something you care about deeply. What’s one step you could take today?
96,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
96,therapist,You're reflecting deeply on this. What do you think would help you move forward?
96,client,"Some days I feel confident, and other days I doubt myself completely."
96,therapist,That’s an interesting way to put it. What made you feel this way?
96,client,I just want to feel like I’m making progress and not going in circles.
96,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
96,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
96,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
96,client,I just want to feel like I’m making progress and not going in circles.
96,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
96,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
96,therapist,That’s an interesting way to put it. What made you feel this way?
96,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
96,therapist,You're reflecting deeply on this. What do you think would help you move forward?
96,client,"It’s been really tough balancing everything, but I know I need to figure this out."
96,therapist,This seems to be something you care about deeply. What’s one step you could take today?
96,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
96,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
96,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
96,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
96,client,I just want to feel like I’m making progress and not going in circles.
96,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
96,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
96,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
96,client,"Some days I feel confident, and other days I doubt myself completely."
96,therapist,It sounds like you have mixed feelings about this. Can you share more?
96,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
96,therapist,You're reflecting deeply on this. What do you think would help you move forward?
96,client,"Some days I feel confident, and other days I doubt myself completely."
96,therapist,It sounds like you have mixed feelings about this. Can you share more?
96,client,I just want to feel like I’m making progress and not going in circles.
96,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
96,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
96,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
96,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
96,therapist,You're reflecting deeply on this. What do you think would help you move forward?
96,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
96,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
96,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
96,therapist,This seems to be something you care about deeply. What’s one step you could take today?
96,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
96,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
96,client,"It’s been really tough balancing everything, but I know I need to figure this out."
96,therapist,That’s an interesting way to put it. What made you feel this way?
96,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
96,therapist,It sounds like you have mixed feelings about this. Can you share more?
96,client,"Some days I feel confident, and other days I doubt myself completely."
96,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
96,client,I just want to feel like I’m making progress and not going in circles.
96,therapist,That’s an interesting way to put it. What made you feel this way?
96,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
96,therapist,It sounds like you have mixed feelings about this. Can you share more?
96,client,"It’s been really tough balancing everything, but I know I need to figure this out."
96,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
96,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
96,therapist,You're reflecting deeply on this. What do you think would help you move forward?
96,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
96,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
96,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
96,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
96,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
96,therapist,This seems to be something you care about deeply. What’s one step you could take today?
96,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
96,therapist,This seems to be something you care about deeply. What’s one step you could take today?
96,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
97,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
97,client,"Some days I feel confident, and other days I doubt myself completely."
97,therapist,That’s an interesting way to put it. What made you feel this way?
97,client,"It’s been really tough balancing everything, but I know I need to figure this out."
97,therapist,You're reflecting deeply on this. What do you think would help you move forward?
97,client,I just want to feel like I’m making progress and not going in circles.
97,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
97,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
97,therapist,It sounds like you have mixed feelings about this. Can you share more?
97,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
97,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
97,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
97,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
97,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
97,therapist,This seems to be something you care about deeply. What’s one step you could take today?
97,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
97,therapist,That’s an interesting way to put it. What made you feel this way?
97,client,"Some days I feel confident, and other days I doubt myself completely."
97,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
97,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
97,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
97,client,I just want to feel like I’m making progress and not going in circles.
97,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
97,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
97,therapist,This seems to be something you care about deeply. What’s one step you could take today?
97,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
97,therapist,That’s an interesting way to put it. What made you feel this way?
97,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
97,therapist,You're reflecting deeply on this. What do you think would help you move forward?
97,client,"It’s been really tough balancing everything, but I know I need to figure this out."
97,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
97,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
97,therapist,It sounds like you have mixed feelings about this. Can you share more?
97,client,"It’s been really tough balancing everything, but I know I need to figure this out."
97,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
97,client,I just want to feel like I’m making progress and not going in circles.
97,therapist,This seems to be something you care about deeply. What’s one step you could take today?
97,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
97,therapist,You're reflecting deeply on this. What do you think would help you move forward?
97,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
97,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
97,client,"It’s been really tough balancing everything, but I know I need to figure this out."
97,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
97,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
97,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
97,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
97,therapist,That’s an interesting way to put it. What made you feel this way?
97,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
97,therapist,It sounds like you have mixed feelings about this. Can you share more?
97,client,"Some days I feel confident, and other days I doubt myself completely."
97,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
97,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
97,therapist,It sounds like you have mixed feelings about this. Can you share more?
97,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
97,therapist,This seems to be something you care about deeply. What’s one step you could take today?
97,client,"Some days I feel confident, and other days I doubt myself completely."
97,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
97,client,"It’s been really tough balancing everything, but I know I need to figure this out."
97,therapist,It sounds like you have mixed feelings about this. Can you share more?
97,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
97,therapist,That’s an interesting way to put it. What made you feel this way?
97,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
97,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
97,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
97,therapist,You're reflecting deeply on this. What do you think would help you move forward?
97,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
97,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
97,client,I just want to feel like I’m making progress and not going in circles.
97,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
97,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
97,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
97,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
97,therapist,It sounds like you have mixed feelings about this. Can you share more?
97,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
97,therapist,You're reflecting deeply on this. What do you think would help you move forward?
97,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
97,therapist,This seems to be something you care about deeply. What’s one step you could take today?
97,client,"It’s been really tough balancing everything, but I know I need to figure this out."
97,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
97,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
97,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
97,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
97,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
97,client,"Some days I feel confident, and other days I doubt myself completely."
97,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
97,client,I just want to feel like I’m making progress and not going in circles.
97,therapist,That’s an interesting way to put it. What made you feel this way?
97,client,I just want to feel like I’m making progress and not going in circles.
97,therapist,You're reflecting deeply on this. What do you think would help you move forward?
97,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
97,therapist,This seems to be something you care about deeply. What’s one step you could take today?
97,client,"It’s been really tough balancing everything, but I know I need to figure this out."
97,therapist,You're reflecting deeply on this. What do you think would help you move forward?
97,client,I just want to feel like I’m making progress and not going in circles.
97,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
97,client,"Some days I feel confident, and other days I doubt myself completely."
97,therapist,It sounds like you have mixed feelings about this. Can you share more?
97,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
97,therapist,That’s an interesting way to put it. What made you feel this way?
97,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
97,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
97,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
97,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
97,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
97,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
97,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
97,therapist,That’s an interesting way to put it. What made you feel this way?
97,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
98,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
98,client,"It’s been really tough balancing everything, but I know I need to figure this out."
98,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
